danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.672,0.818,5,-4.209,0,0.109,0.00185,2.29e-06,0.0612,0.164,164.078,339667,hiphop
0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,252747,hiphop
0.92,0.891,3,-2.398,0,0.253,0.0313,0,0.083,0.311,95.295,161600,hiphop
0.925,0.737,8,-1.292,1,0.0777,0.092,0,0.169,0.603,133.946,222240,hiphop
0.804,0.692,10,-5.884,0,0.318,0.0949,0,0.0405,0.838,85.21,287907,hiphop
0.863,0.672,7,-6.311,1,0.0739,0.0446,0,0.166,0.338,111.11,268827,hiphop
0.761,0.653,1,-6.577,1,0.182,0.0618,0,0.326,0.376,90.049,282107,hiphop
0.904,0.826,1,-2.372,0,0.272,0.0531,0,0.214,0.824,101.35,191600,hiphop
0.763,0.84,8,-3.704,1,0.0929,0.0346,0,0.0601,0.748,92.477,287547,hiphop
0.554,0.899,8,-4.573,1,0.408,0.0521,0,0.0568,0.552,171.966,227893,hiphop
0.716,0.722,11,-4.63,1,0.16,0.13,0,0.0531,0.477,90.997,283173,hiphop
0.777,0.764,1,-5.682,1,0.14,0.243,0,0.103,0.174,177.868,270867,hiphop
0.494,0.943,5,-3.704,0,0.363,0.156,0,0.335,0.797,185.982,287427,hiphop
0.678,0.857,10,-5.173,0,0.216,0.0325,0,0.0788,0.622,94.95,219253,hiphop
0.867,0.796,6,-4.73,1,0.0693,0.202,0,0.0838,0.776,92.766,231040,hiphop
0.747,0.929,6,-3.924,1,0.237,0.084,0,0.135,0.532,100.942,274053,hiphop
0.912,0.664,6,-7.729,1,0.287,0.455,0.00123,0.133,0.848,90.466,244760,hiphop
0.911,0.65,0,-5.529,1,0.0921,0.00254,0.0553,0.198,0.681,98.625,276413,hiphop
0.539,0.672,5,-4.972,0,0.195,0.0626,0,0.388,0.384,174.148,191813,hiphop
0.833,0.568,7,-9.718,0,0.369,0.0245,0,0.308,0.817,76.725,213280,hiphop
0.726,0.757,0,-7.155,1,0.191,0.0254,0,0.702,0.679,83.979,231933,hiphop
0.811,0.73,10,-5.432,0,0.106,0.00703,2.41e-05,0.338,0.382,87.016,281653,hiphop
0.758,0.519,10,-10.58,0,0.0395,0.117,0.0742,0.109,0.617,92.872,232773,hiphop
0.727,0.8,6,-2.507,0,0.284,0.0621,0,0.143,0.862,144.833,178759,hiphop
0.714,0.784,7,-4.698,0,0.0392,0.033,0,0.0766,0.85,94.732,256345,reggae
0.688,0.741,8,-8.532,1,0.259,0.194,0,0.194,0.462,107.889,177806,reggae
0.717,0.717,6,-6.713,0,0.0417,0.623,0.000125,0.0473,0.835,78.004,158540,reggae
0.755,0.71,7,-4.768,1,0.0334,0.129,0.0216,0.0762,0.668,99.979,206148,reggae
0.744,0.398,6,-9.995,1,0.033,0.148,0.00381,0.115,0.744,121.868,146625,reggae
0.645,0.813,7,-7.365,1,0.0617,0.495,0.0225,0.0532,0.97,177.851,246880,reggae
0.866,0.56,5,-9.848,0,0.0501,0.0574,0,0.0825,0.961,140.484,245787,reggae
0.839,0.634,5,-6.452,1,0.317,0.0828,9.21e-05,0.0808,0.883,137.73,222027,reggae
0.775,0.357,0,-11.522,1,0.0446,0.044,0.613,0.109,0.855,95.129,223398,reggae
0.779,0.533,6,-14.152,1,0.0535,0.272,0.159,0.13,0.944,142.495,211467,reggae
0.812,0.666,0,-6.878,1,0.131,0.419,0.103,0.236,0.795,79.968,185359,reggae
0.831,0.467,9,-7.119,1,0.169,0.0769,2.26e-05,0.088,0.493,133.661,211933,reggae
0.807,0.487,9,-10.456,1,0.0758,0.0102,1.98e-06,0.0501,0.651,148.491,180267,reggae
0.871,0.531,11,-8.657,0,0.0361,0.014,1.12e-05,0.192,0.933,111.403,240933,reggae
0.795,0.731,9,-6.056,1,0.0529,0.381,0.00163,0.0548,0.884,96.161,268213,reggae
0.746,0.652,5,-8.067,1,0.0756,0.122,0.0573,0.376,0.915,148.267,205293,reggae
0.698,0.718,2,-5.359,0,0.205,0.0919,0,0.155,0.737,93.955,253107,reggae
0.751,0.599,9,-6.543,0,0.308,0.155,0,0.0557,0.611,169.786,242831,reggae
0.756,0.61,5,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,189093,reggae
0.722,0.532,4,-6.867,0,0.0656,0.658,0.00089,0.16,0.674,160.002,186740,reggae
0.795,0.766,10,-5.14,0,0.0773,0.0813,0,0.0887,0.61,94.053,229787,reggae
0.721,0.39,7,-11.566,0,0.0599,0.116,0.0644,0.109,0.369,75.0,215653,reggae
0.83,0.472,9,-11.352,1,0.0612,0.00328,0.0528,0.0507,0.853,125.749,185713,reggae
0.795,0.415,0,-10.466,1,0.153,0.127,8.76e-06,0.0669,0.821,76.28,265880,reggae
0.856,0.394,9,-9.268,0,0.143,0.141,0.00619,0.118,0.772,147.878,255333,reggae
0.749,0.583,8,-8.139,0,0.0942,0.209,0.0032,0.103,0.897,132.658,150840,reggae
0.741,0.764,7,-5.292,1,0.0414,0.0222,2.4e-06,0.0948,0.239,79.512,270695,reggae
0.794,0.57,7,-7.753,1,0.0645,0.0197,0.014,0.104,0.575,143.977,267360,reggae
0.819,0.389,10,-9.87,1,0.0709,0.0453,0.00176,0.0841,0.889,81.956,234227,reggae
0.814,0.405,7,-11.196,1,0.0752,0.688,0.00909,0.134,0.87,145.525,251960,reggae
0.789,0.667,7,-7.852,1,0.283,0.179,0,0.0603,0.934,79.996,191320,reggae
0.703,0.336,1,-15.422,0,0.334,0.0937,0.0258,0.0447,0.712,73.911,310707,reggae
0.81,0.402,5,-13.881,1,0.283,0.0485,0,0.0513,0.894,78.651,190640,reggae
0.782,0.386,2,-15.443,1,0.0302,0.0184,0,0.0525,0.904,105.849,195558,reggae
0.7,0.648,11,-7.38,0,0.07,0.0107,0.0199,0.348,0.926,81.963,164931,reggae
0.865,0.516,11,-7.103,0,0.0412,0.0297,0.0615,0.0841,0.533,98.489,200852,reggae
0.792,0.543,3,-6.876,0,0.493,0.282,0,0.342,0.758,170.744,205551,reggae
0.771,0.739,7,-4.295,0,0.165,0.106,0,0.42,0.764,86.643,200424,reggae
0.867,0.85,6,-4.232,0,0.201,0.11,0,0.334,0.92,123.045,184280,reggae
0.817,0.624,6,-5.391,0,0.219,0.198,0,0.11,0.742,82.017,218040,reggae
0.917,0.745,7,-4.424,0,0.186,0.258,2.39e-05,0.382,0.935,142.001,339267,reggae
0.865,0.562,10,-6.811,0,0.251,0.0318,0,0.246,0.81,85.02,222467,reggae
0.825,0.568,7,-6.072,0,0.0875,0.0299,1.41e-06,0.089,0.758,140.978,316596,reggae
0.73,0.561,0,-12.851,1,0.203,0.0361,0.0473,0.0493,0.691,80.892,231733,reggae
0.743,0.576,9,-6.244,0,0.163,0.0136,0,0.0613,0.628,77.958,213692,reggae
0.749,0.849,4,-5.761,0,0.0544,0.0299,0.000168,0.115,0.959,145.169,244253,reggae
0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,211000,reggae
0.951,0.636,9,-5.399,0,0.04,0.00417,1.89e-05,0.0899,0.964,119.009,266600,reggae
0.791,0.455,6,-11.335,1,0.197,0.29,0,0.0277,0.603,167.891,232173,reggae
0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,237000,reggae
0.901,0.396,6,-15.087,0,0.388,0.19,0.000135,0.0913,0.96,139.547,236413,reggae
0.928,0.464,9,-8.56,1,0.27,0.172,7.16e-06,0.0546,0.762,124.081,256600,reggae
0.78,0.427,5,-8.371,0,0.126,0.128,1.75e-05,0.0697,0.526,71.665,228760,reggae
0.848,0.468,4,-11.053,0,0.114,0.0894,0.00035,0.0554,0.68,130.067,224500,reggae
0.761,0.676,9,-8.243,0,0.0402,0.207,0.0593,0.146,0.603,93.998,282800,reggae
0.728,0.839,4,-4.709,0,0.0464,0.048,0,0.0993,0.966,172.075,226047,reggae
0.804,0.458,5,-5.814,0,0.0911,0.291,0,0.194,0.962,124.847,233133,reggae
0.776,0.559,6,-8.375,0,0.103,0.11,0,0.0671,0.758,122.242,232200,reggae
0.683,0.724,5,-4.436,0,0.0988,0.0909,0,0.339,0.742,80.932,208467,reggae
0.779,0.418,7,-9.207,1,0.188,0.00333,0.000138,0.252,0.425,127.942,271000,reggae
0.904,0.431,11,-10.14,0,0.116,0.191,0.00179,0.0928,0.751,127.57,175627,reggae
0.957,0.226,8,-14.606,1,0.0594,0.119,0.0358,0.0796,0.768,102.072,231733,reggae
0.868,0.281,7,-12.621,1,0.34,0.0515,6.95e-05,0.114,0.795,131.193,207733,reggae
0.633,0.598,1,-7.115,1,0.513,0.205,0,0.0765,0.728,172.563,195258,reggae
0.796,0.675,8,-6.382,1,0.0916,0.0686,0,0.0286,0.935,148.104,213149,reggae
0.939,0.65,9,-8.282,0,0.0615,0.00557,0,0.0429,0.968,134.727,207773,reggae
0.791,0.481,4,-9.39,1,0.124,0.0649,1.47e-06,0.0247,0.926,146.032,269547,reggae
0.87,0.299,10,-13.409,1,0.248,0.122,0.0514,0.0926,0.933,75.895,317360,reggae
0.889,0.735,1,-5.854,1,0.149,0.101,0,0.0672,0.915,128.791,213698,reggae
0.888,0.483,11,-7.443,1,0.07,0.415,5.61e-06,0.377,0.961,114.89,250120,reggae
0.918,0.393,7,-16.088,1,0.15,0.0314,0.000153,0.0269,0.803,131.84,267827,reggae
0.851,0.514,0,-13.312,1,0.0362,0.292,1.98e-05,0.0683,0.965,109.357,320227,reggae
0.781,0.49,10,-8.152,1,0.312,0.565,6.34e-06,0.0953,0.516,80.015,233893,reggae
0.819,0.306,1,-13.09,0,0.279,0.568,0,0.0841,0.712,82.922,139234,reggae
0.521,0.855,10,-5.992,1,0.0796,0.233,0,0.122,0.629,75.809,215227,reggae
0.739,0.658,0,-5.462,1,0.0762,0.0748,2.14e-06,0.101,0.707,77.999,252125,reggae
0.694,0.732,0,-5.362,1,0.135,0.0678,0,0.0583,0.519,179.966,240053,reggae
0.719,0.692,7,-7.339,0,0.0773,0.186,6.33e-05,0.112,0.506,152.021,215080,reggae
0.865,0.515,10,-9.193,1,0.0412,0.258,0.000202,0.107,0.96,94.998,232733,reggae
0.779,0.544,8,-9.724,0,0.0635,0.000469,2.18e-05,0.0586,0.597,129.24,297653,reggae
0.828,0.496,5,-10.559,1,0.105,0.178,0.00102,0.0872,0.464,144.011,226726,reggae
0.683,0.846,11,-3.874,0,0.12,0.000626,0,0.713,0.696,82.861,180678,reggae
0.716,0.727,6,-5.399,0,0.0813,0.15,0,0.135,0.809,133.999,207493,reggae
0.864,0.596,9,-5.603,0,0.251,0.0273,0,0.181,0.72,122.139,225333,reggae
0.843,0.592,9,-7.577,0,0.0689,0.0875,0.00865,0.044,0.601,140.075,169714,reggae
0.684,0.499,6,-9.139,0,0.0584,0.222,4.13e-05,0.102,0.432,140.015,216596,reggae
0.756,0.62,0,-9.557,1,0.0501,0.133,0.388,0.113,0.672,95.575,172227,reggae
0.757,0.489,4,-9.672,0,0.0628,0.0315,6.26e-05,0.103,0.805,136.435,244960,reggae
0.728,0.696,7,-6.084,1,0.0632,0.0471,1.81e-05,0.0233,0.674,78.002,261080,reggae
0.757,0.739,4,-6.064,0,0.121,0.172,0,0.331,0.696,77.521,203600,reggae
0.711,0.62,0,-6.869,1,0.0419,0.00827,1.71e-06,0.343,0.77,75.995,228507,reggae
0.911,0.429,10,-15.206,1,0.117,0.0238,1.86e-06,0.0608,0.808,118.026,323040,reggae
0.736,0.735,2,-8.471,1,0.0458,0.00856,2.77e-05,0.0627,0.961,139.072,242293,reggae
0.814,0.438,10,-12.148,1,0.0386,0.0062,0.000166,0.113,0.596,126.711,175973,reggae
0.715,0.598,6,-7.912,0,0.0403,0.0113,0.00058,0.197,0.779,142.386,193587,reggae
0.7,0.476,0,-9.771,1,0.0702,4.48e-05,0.00154,0.0944,0.652,143.413,215667,reggae
0.837,0.666,2,-7.187,1,0.132,0.218,5.33e-06,0.134,0.78,96.083,253960,reggae
0.69,0.653,7,-9.771,1,0.0777,0.0196,0,0.484,0.647,81.363,217267,reggae
0.874,0.591,2,-5.213,1,0.143,0.013,0,0.138,0.76,76.004,177000,reggae
0.82,0.666,7,-7.628,0,0.153,0.134,0,0.163,0.57,127.946,273750,reggae
